A,
52,F0,74,0,0,0,2,8,1,
41,85,26,19,28,40,83,A7,0,
18,0,4C,70,4,0,0,0,E0,
61,0,29,0,D7,0,C0,83,2A,
FFFFFF82,CA,20,8A,A4,AF,1,20,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,6,0,0,0,E2,
42,85,A6,0,0,0,0,0,0,
44,C0,0,52,18,8,A4,A0,0,
52,F0,84,0,0,0,2,8,1,
56,0,80,0,0,0,0,0,0,
18,0,4C,70,8,0,0,0,E4,
42,85,A6,0,0,0,0,0,0,
74,8,0,0,0,0,0,0,0,
FFFFFFD1,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
FFFFFFD1,79,11,0,0,0,0,0,0,
41,85,26,1A,28,40,83,A7,0,
44,C0,0,52,18,8,A4,A0,0,
52,F0,94,0,0,0,2,8,1,
56,0,80,0,0,0,0,0,0,
18,0,4C,70,C,0,0,0,E8,
42,85,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,E,0,0,0,EA,
40,0,41,3F,43,0,0,B,21,
56,0,80,0,0,0,0,0,0,
52,F0,A4,0,0,0,2,8,1,
40,0,4C,3C,43,0,0,B,21,
18,0,4C,70,0,0,0,0,DC,
40,0,42,3B,43,0,0,B,21,
70,0,0,0,0,0,E,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,FF,
72,0,70,0,0,0,0,0,0,
18,0,4C,70,2,0,0,0,DE,
42,85,A6,0,0,0,0,0,0,
44,C0,0,52,18,8,A4,A0,0,
52,F0,B4,0,0,0,2,8,1,
56,0,80,0,0,0,0,0,0,
18,0,4C,70,4,0,0,0,E0,
42,85,A6,0,0,0,0,0,0,
41,85,26,1A,28,40,83,A7,0,
FFFFFFD0,AF,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,6,0,0,0,E2,
56,0,80,0,0,0,0,0,0,
52,F0,C4,0,0,0,2,8,1,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
18,0,4C,70,8,0,0,0,E4,
40,0,46,3C,43,0,0,B,21,
61,0,29,0,D7,2,50,78,2A,
FFFFFFD0,AF,FF,0,0,0,0,2,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,A,0,0,0,E6,
56,0,80,0,0,0,0,0,0,
70,0,0,0,0,0,F,0,0,
52,F0,D4,0,0,0,2,8,1,
41,85,26,1A,28,3F,83,A7,0,
18,0,4C,70,C,0,0,0,E8,
42,85,A6,0,0,0,0,0,0,
FFFFFF82,CA,40,8A,A4,AF,1,20,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,E,0,0,0,EA,
41,85,26,19,28,3F,83,A7,0,
44,C0,0,52,18,8,A4,A0,0,
52,F0,E4,0,0,0,2,8,1,
56,0,80,0,0,0,0,0,0,
18,0,4C,70,0,0,0,0,DC,
42,85,A6,0,0,0,0,0,0,
40,42,2,0,0,0,0,0,0,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
FFFFFFD1,79,11,0,0,0,0,0,0,
61,0,29,0,D7,3,30,85,2A,
52,F0,F4,0,0,0,2,8,1,
40,0,48,3C,43,0,0,B,21,
56,0,80,0,0,0,0,0,0,
40,0,4C,3F,43,0,0,B,21,
70,0,0,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,FF,
72,0,80,0,0,0,0,0,0,
FFFFFFDD,1E,0,0,0,0,0,0,0,
41,85,26,19,28,3F,83,A7,0,
56,0,80,0,0,0,0,0,0,
52,F0,4,0,0,0,2,8,1,
18,0,4C,70,4,0,0,0,E0,
18,0,4C,70,8,0,0,0,E4,
42,85,A6,0,0,0,0,0,0,
FFFFFF82,CA,50,8A,A4,AF,1,20,0,
FFFFFFD3,0,6,C0,F,0,0,F,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,A,0,0,0,E6,
44,C0,0,52,18,8,A4,A0,0,
52,F0,14,0,0,0,2,8,1,
56,0,80,0,0,0,0,0,0,
18,0,4C,70,C,0,0,0,E8,
40,0,40,3E,43,0,0,B,21,
61,0,29,0,D7,4,D0,6F,2A,
FFFFFFD1,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,E,0,0,0,EA,
41,85,26,19,28,3F,83,A7,0,
70,0,0,0,0,0,1,0,0,
52,F0,24,0,0,0,2,8,1,
40,0,4E,3F,43,0,0,B,21,
18,0,4C,70,0,0,0,0,DC,
42,85,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,FF,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,2,0,0,0,DE,
56,0,80,0,0,0,0,0,0,
52,F0,34,0,0,0,2,8,1,
40,0,42,3E,43,0,0,B,21,
18,0,4C,70,4,0,0,0,E0,
40,0,44,41,43,0,0,B,21,
42,40,2,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,6,0,0,0,E2,
44,C0,0,52,18,8,A4,A0,0,
61,0,29,0,D7,5,20,85,2A,
56,0,80,0,0,0,0,0,0,
41,85,26,1A,28,3F,83,A7,0,
18,0,4C,70,8,0,0,0,E4,
42,85,A6,0,0,0,0,0,0,
70,0,0,0,0,0,2,0,0,
72,0,90,0,0,0,0,0,0,
FFFFFFD1,79,11,0,0,0,0,0,0,
18,0,4C,70,A,0,0,0,E6,
44,C0,0,52,18,8,A4,A0,0,
52,F0,54,0,0,0,2,8,1,
40,0,46,41,43,0,0,B,21,
56,0,80,0,0,0,0,0,0,
40,0,48,40,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,E,0,0,0,EA,
44,C0,0,52,18,8,A4,A0,0,
56,0,80,0,0,0,0,0,0,
52,F0,64,0,0,0,2,8,1,
18,0,4C,70,C,0,0,0,E8,
18,0,4C,70,0,0,0,0,DC,
60,5F,1,82,82,43,0,E1,0,
FFFFFF82,CA,70,8A,A4,AF,1,20,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,2,0,0,0,DE,
40,0,4B,41,43,0,0,B,21,
44,C0,0,52,18,8,A4,A0,0,
52,F0,74,0,0,0,2,8,1,
56,0,80,0,0,0,0,0,0,
18,0,4C,70,4,0,0,0,E0,
41,85,26,1B,28,3F,83,A7,0,
42,85,A6,0,0,0,0,0,0,
FFFFFFD3,0,6,C0,F,0,0,16,
FFFFFFC3,3,0,0,0,0,0,0,0,
18,0,4C,70,6,0,0,0,E2,
56,0,80,0,0,0,0,0,0,
40,42,2,0,0,0,0,0,0,
40,0,4A,40,43,0,0,B,21,
52,F0,84,0,0,0,2,8,1,
40,0,4E,40,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,A,0,0,0,E6,
40,0,4F,40,43,0,0,B,21,
61,0,29,0,D7,7,C0,7E,2A,
52,F0,94,0,0,0,2,8,1,
18,0,4C,70,8,0,0,0,E4,
18,0,4C,70,C,0,0,0,E8,
41,85,26,1C,28,3F,83,A7,0,
42,85,A6,0,0,0,0,0,0,
FFFFFFD3,0,6,C0,F,0,0,18,
72,0,A0,0,0,0,0,0,0,
18,0,4C,70,E,0,0,0,EA,
44,C0,0,52,18,8,A4,A0,0,
FFFFFFC8,9,0,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
18,0,4C,70,0,0,0,0,DC,
40,0,42,44,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
FFFFFFD1,76,11,0,0,0,0,0,0,
41,86,26,1D,28,40,83,A7,0,
44,C0,0,52,18,8,A4,A0,0,
52,F0,B4,0,0,0,2,8,1,
56,0,80,0,0,0,0,0,0,
18,0,4C,70,4,0,0,0,E0,
61,0,29,0,D7,8,60,88,2A,
FFFFFFD0,AF,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,6,0,0,0,E2,
41,86,26,1D,28,40,83,A7,0,
56,0,80,0,0,0,0,0,0,
52,F0,C4,0,0,0,2,8,1,
40,0,40,40,43,0,0,B,21,
18,0,4C,70,8,0,0,0,E4,
42,86,A6,0,0,0,0,0,0,
FFFFFF82,CA,90,8A,A4,AF,1,20,0,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,A,0,0,0,E6,
42,40,2,0,0,0,0,0,0,
52,F0,D4,0,0,0,2,8,1,
56,0,80,0,0,0,0,0,0,
18,0,4C,70,C,0,0,0,E8,
40,0,48,44,43,0,0,B,21,
42,86,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,E,0,0,0,EA,
44,C0,0,52,18,8,A4,A0,0,
61,0,29,0,D7,9,20,77,2A,
52,F0,E4,0,0,0,2,8,1,
18,0,4C,70,0,0,0,0,DC,
40,0,4A,42,43,0,0,B,21,
FFFFFFC1,1,0,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,FF,
72,0,B0,0,0,0,0,0,0,
18,0,4C,70,2,0,0,0,DE,
40,0,4B,42,43,0,0,B,21,
56,0,80,0,0,0,0,0,0,
52,F0,F4,0,0,0,2,8,1,
40,0,46,44,43,0,0,B,21,
18,0,4C,70,4,0,0,0,E0,
41,85,26,1D,28,40,83,A7,0,
42,85,A6,0,0,0,0,0,0,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,6,0,0,0,E2,
44,C0,0,52,18,8,A4,A0,0,
52,F0,4,0,0,0,2,8,1,
56,0,80,0,0,0,0,0,0,
18,0,4C,70,8,0,0,0,E4,
40,0,4E,42,43,0,0,B,21,
61,0,29,0,D7,A,E0,82,2A,
FFFFFFD0,AF,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
FFFFFFD1,76,11,0,0,0,0,0,0,
41,85,26,1D,28,40,83,A7,0,
44,C0,0,52,18,8,A4,A0,0,
70,0,0,0,0,0,7,0,0,
56,0,80,0,0,0,0,0,0,
18,0,4C,70,C,0,0,0,E8,
42,85,A6,0,0,0,0,0,0,
40,42,2,0,0,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,E,0,0,0,EA,
40,0,41,45,43,0,0,B,21,
56,0,80,0,0,0,0,0,0,
52,F0,24,0,0,0,2,8,1,
40,0,4C,42,43,0,0,B,21,
18,0,4C,70,0,0,0,0,DC,
40,0,42,45,43,0,0,B,21,
42,86,A6,0,0,0,0,0,0,
FFFFFF82,CA,B0,8A,A4,AF,1,20,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,2,0,0,0,DE,
42,86,A6,0,0,0,0,0,0,
61,0,29,0,D7,B,60,85,2A,
56,0,80,0,0,0,0,0,0,
41,86,26,1D,28,41,83,A7,0,
18,0,4C,70,4,0,0,0,E0,
42,85,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,2,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
70,0,0,0,0,0,8,0,0,
18,0,4C,70,6,0,0,0,E2,
56,0,80,0,0,0,0,0,0,
52,F0,44,0,0,0,2,8,1,
40,0,44,42,43,0,0,B,21,
18,0,4C,70,8,0,0,0,E4,
40,0,46,42,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,2,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,A,0,0,0,E6,
44,C0,0,52,18,8,A4,A0,0,
56,0,80,0,0,0,0,0,0,
52,F0,54,0,0,0,2,8,1,
41,85,26,1D,28,41,83,A7,0,
18,0,4C,70,C,0,0,0,E8,
61,0,29,0,D7,C,30,77,2A,
FFFFFF82,CA,C0,8A,A4,AF,1,20,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,E,0,0,0,EA,
41,85,26,1D,28,41,83,A7,0,
44,C0,0,52,18,8,A4,A0,0,
56,0,80,0,0,0,0,0,0,
70,0,0,0,0,0,9,0,0,
18,0,4C,70,0,0,0,0,DC,
42,40,2,0,0,0,0,0,0,
3B,0,0,E,5,0,0,52,A5,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD1,79,11,0,0,0,0,0,0,
18,0,4C,70,2,0,0,0,DE,
44,C0,0,52,18,8,A4,A0,0,
52,F0,74,0,0,0,2,8,1,
40,0,48,42,43,0,0,B,21,
56,0,80,0,0,0,0,0,0,
40,0,4C,44,43,0,0,B,21,
42,86,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,6,0,0,0,E2,
42,86,A6,0,0,0,0,0,0,
61,0,29,0,D7,D,C0,8A,2A,
52,F0,84,0,0,0,2,8,1,
18,0,4C,70,4,0,0,0,E0,
18,0,4C,70,8,0,0,0,E4,
42,86,A6,0,0,0,0,0,0,
FFFFFF82,CA,D0,8A,A4,AF,1,20,0,
FFFFFFD3,0,6,C0,F,0,0,27,
70,0,0,0,0,0,A,0,0,
18,0,4C,70,A,0,0,0,E6,
44,C0,0,52,18,8,A4,A0,0,
52,F0,94,0,0,0,2,8,1,
56,0,80,0,0,0,0,0,0,
18,0,4C,70,C,0,0,0,E8,
40,0,40,46,43,0,0,B,21,
42,86,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,E,0,0,0,EA,
42,86,A6,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
52,F0,A4,0,0,0,2,8,1,
40,0,4E,44,43,0,0,B,21,
18,0,4C,70,0,0,0,0,DC,
42,86,A6,0,0,0,0,0,0,
61,0,29,0,D7,E,20,72,2A,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,2,0,0,0,DE,
56,0,80,0,0,0,0,0,0,
40,42,2,0,0,0,0,0,0,
40,0,42,44,43,0,0,B,21,
70,0,0,0,0,0,B,0,0,
52,F0,B4,0,0,0,2,8,1,
42,86,A6,0,0,0,0,0,0,
FFFFFF82,CA,E0,8A,A4,AF,1,20,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,6,0,0,0,E2,
41,86,26,1D,28,42,83,A7,0,
44,C0,0,52,18,8,A4,A0,0,
56,0,80,0,0,0,0,0,0,
18,0,4C,70,4,0,0,0,E0,
18,0,4C,70,8,0,0,0,E4,
42,86,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,0,
FFFFFFD3,0,6,C0,F,0,0,2B,
FFFFFFD1,76,11,0,0,0,0,0,0,
18,0,4C,70,A,0,0,0,E6,
61,0,29,0,D7,F,60,78,2A,
52,F0,D4,0,0,0,2,8,1,
40,0,46,47,43,0,0,B,21,
56,0,80,0,0,0,0,0,0,
40,0,48,47,43,0,0,B,21,
42,86,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,0,
72,0,E0,0,0,0,0,0,0,
18,0,4C,70,E,0,0,0,EA,
42,86,A6,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
52,F0,E4,0,0,0,2,8,1,
18,0,4C,70,C,0,0,0,E8,
18,0,4C,70,0,0,0,0,DC,
41,86,26,1E,28,42,83,A7,0,
FFFFFF82,CA,F0,8A,A4,AF,1,20,0,
FFFFFFD3,0,6,C0,F,0,0,2D,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,2,0,0,0,DE,
44,C0,0,52,18,8,A4,A0,0,
52,F0,F4,0,0,0,2,8,1,
56,0,80,0,0,0,0,0,0,
18,0,4C,70,4,0,0,0,E0,
41,86,26,1E,28,43,83,A7,0,
61,0,29,0,D7,0,50,87,2A,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,6,0,0,0,E2,
56,0,80,0,0,0,0,0,0,
52,F0,4,0,0,0,2,8,1,
40,0,4A,46,43,0,0,B,21,
70,0,0,0,0,0,D,0,0,
40,0,4E,46,43,0,0,B,21,
42,86,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,A,0,0,0,E6,
40,0,4F,46,43,0,0,B,21,
56,0,80,0,0,0,0,0,0,
52,F0,14,0,0,0,2,8,1,
18,0,4C,70,8,0,0,0,E4,
18,0,4C,70,C,0,0,0,E8,
41,86,26,1E,28,43,83,A7,0,
42,86,A6,0,0,0,0,0,0,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,E,0,0,0,EA,
61,0,29,0,D7,1,60,77,2A,
52,F0,24,0,0,0,2,8,1,
56,0,80,0,0,0,0,0,0,
18,0,4C,70,0,0,0,0,DC,
40,0,42,43,43,0,0,B,21,
42,86,A6,0,0,0,0,0,0,
72,0,F0,0,0,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
FFFFFFD1,76,11,0,0,0,0,0,0,
70,0,0,0,0,0,E,0,0,
44,C0,0,52,18,8,A4,A0,0,
52,F0,34,0,0,0,2,8,1,
40,0,40,46,43,0,0,B,21,
56,0,80,0,0,0,0,0,0,
40,0,44,45,43,0,0,B,21,
42,86,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,6,0,0,0,E2,
56,0,80,0,0,0,0,0,0,
52,F0,44,0,0,0,2,8,1,
18,0,4C,70,4,0,0,0,E0,
18,0,4C,70,8,0,0,0,E4,
40,0,46,45,43,0,0,B,21,
60,60,1,82,82,43,0,E1,0,
FFFFFF82,CA,10,8A,A4,AF,1,20,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,A,0,0,0,E6,
42,86,A6,0,0,0,0,0,0,
44,C0,0,52,18,8,A4,A0,0,
56,0,80,0,0,0,0,0,0,
52,F0,54,0,0,0,2,8,1,
18,0,4C,70,C,0,0,0,E8,
41,85,26,1B,28,43,83,A7,0,
42,85,A6,0,0,0,0,0,0,
FFFFFFD3,0,6,C0,F,0,0,34,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,E,0,0,0,EA,
56,0,80,0,0,0,0,0,0,
52,F0,64,0,0,0,2,8,1,
41,86,26,1C,28,43,83,A7,0,
18,0,4C,70,0,0,0,0,DC,
40,0,4A,41,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,2,0,0,0,DE,
42,85,A6,0,0,0,0,0,0,
61,0,29,0,D7,3,0,78,2A,
52,F0,74,0,0,0,2,8,1,
41,85,26,1B,28,43,83,A7,0,
18,0,4C,70,4,0,0,0,E0,
42,86,A6,0,0,0,0,0,0,
FFFFFF82,CA,20,8A,A4,AF,1,20,0,
FFFFFFD3,0,6,C0,F,0,0,36,
FFFFFFD4,0,0,0,0,0,0,0,0,
70,0,0,0,0,0,0,0,0,
44,C0,0,52,18,8,A4,A0,0,
56,0,80,0,0,0,0,0,0,
40,0,4C,45,43,0,0,B,21,
18,0,4C,70,8,0,0,0,E4,
41,86,26,1B,28,43,83,A7,0,
42,86,A6,0,0,0,0,0,0,
FFFFFFD3,0,6,C0,F,0,0,37,
FFFFFFD1,79,11,0,0,0,0,0,0,
18,0,4C,70,A,0,0,0,E6,
44,C0,0,52,18,8,A4,A0,0,
52,F0,94,0,0,0,2,8,1,
40,0,4E,45,43,0,0,B,21,
56,0,80,0,0,0,0,0,0,
42,40,2,0,0,0,0,0,0,
61,0,29,0,D7,4,40,79,2A,
FFFFFFD0,AF,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,E,0,0,0,EA,
42,86,A6,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
52,F0,A4,0,0,0,2,8,1,
18,0,4C,70,C,0,0,0,E8,
18,0,4C,70,0,0,0,0,DC,
42,86,A6,0,0,0,0,0,0,
FFFFFF82,CA,30,8A,A4,AF,1,20,0,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,2,0,0,0,DE,
44,C0,0,52,18,8,A4,A0,0,
52,F0,B4,0,0,0,2,8,1,
56,0,80,0,0,0,0,0,0,
18,0,4C,70,4,0,0,0,E0,
40,0,44,45,43,0,0,B,21,
42,86,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,6,0,0,0,E2,
44,C0,0,52,18,8,A4,A0,0,
61,0,29,0,D7,5,F0,80,2A,
52,F0,C4,0,0,0,2,8,1,
18,0,4C,70,8,0,0,0,E4,
40,0,46,42,43,0,0,B,21,
42,86,A6,0,0,0,0,0,0,
72,0,10,0,0,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,A,0,0,0,E6,
56,0,80,0,0,0,0,0,0,
70,0,0,0,0,0,2,0,0,
52,F0,D4,0,0,0,2,8,1,
40,0,42,45,43,0,0,B,21,
18,0,4C,70,C,0,0,0,E8,
40,0,48,42,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
FFFFFF82,CA,40,8A,A4,AF,1,20,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,E,0,0,0,EA,
44,C0,0,52,18,8,A4,A0,0,
40,42,2,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
18,0,4C,70,0,0,0,0,DC,
52,F0,E4,0,0,0,2,8,1,
42,86,A6,0,0,0,0,0,0,
61,0,29,0,D7,6,70,7C,2A,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD1,79,11,0,0,0,0,0,0,
18,0,4C,70,2,0,0,0,DE,
44,C0,0,52,18,8,A4,A0,0,
52,F0,F4,0,0,0,2,8,1,
41,85,26,1A,28,43,83,A7,0,
56,0,80,0,0,0,0,0,0,
41,86,26,1A,28,43,83,A7,0,
70,0,0,0,0,0,3,0,0,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,6,0,0,0,E2,
56,0,80,0,0,0,0,0,0,
52,F0,4,0,0,0,2,8,1,
18,0,4C,70,4,0,0,0,E0,
18,0,4C,70,8,0,0,0,E4,
40,0,4E,43,43,0,0,B,21,
42,86,A6,0,0,0,0,0,0,
FFFFFF82,CA,50,8A,A4,AF,1,20,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,A,0,0,0,E6,
40,0,4F,43,43,0,0,B,21,
61,0,29,0,D7,7,90,88,2A,
56,0,80,0,0,0,0,0,0,
41,86,26,1A,28,43,83,A7,0,
18,0,4C,70,C,0,0,0,E8,
42,86,A6,0,0,0,0,0,0,
72,0,20,0,0,0,0,0,0,
FFFFFFD3,0,6,C0,F,0,0,40,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,E,0,0,0,EA,
44,C0,0,52,18,8,A4,A0,0,
70,0,0,0,0,0,4,0,0,
52,F0,24,0,0,0,2,8,1,
18,0,4C,70,0,0,0,0,DC,
40,0,42,42,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,2,0,0,0,DE,
56,0,80,0,0,0,0,0,0,
44,C0,0,52,18,8,A4,A0,0,
52,F0,34,0,0,0,2,8,1,
40,0,40,43,43,0,0,B,21,
18,0,4C,70,4,0,0,0,E0,
41,85,26,1A,28,43,83,A7,0,
FFFFFF82,CA,60,8A,A4,AF,1,20,0,
FFFFFFD3,0,6,C0,F,0,0,42,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,6,0,0,0,E2,
44,C0,0,52,18,8,A4,A0,0,
56,0,80,0,0,0,0,0,0,
40,0,44,42,43,0,0,B,21,
18,0,4C,70,8,0,0,0,E4,
41,85,26,1A,28,43,83,A7,0,
70,0,0,0,0,0,5,0,0,
FFFFFFD3,0,6,C0,F,0,0,43,
FFFFFFD1,79,11,0,0,0,0,0,0,
18,0,4C,70,A,0,0,0,E6,
44,C0,0,52,18,8,A4,A0,0,
52,F0,54,0,0,0,2,8,1,
40,0,46,3F,43,0,0,B,21,
56,0,80,0,0,0,0,0,0,
40,0,48,42,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,E,0,0,0,EA,
41,85,26,19,28,43,83,A7,0,
61,0,29,0,D7,9,A0,7E,2A,
52,F0,64,0,0,0,2,8,1,
18,0,4C,70,0,0,0,0,DC,
40,0,4A,42,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
FFFFFFC6,7,0,0,0,0,0,0,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,2,0,0,0,DE,
40,0,4B,42,43,0,0,B,21,
44,C0,0,52,18,8,A4,A0,0,
52,F0,74,0,0,0,2,8,1,
56,0,80,0,0,0,0,0,0,
18,0,4C,70,4,0,0,0,E0,
40,0,4C,43,43,0,0,B,21,
42,86,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,FF,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,6,0,0,0,E2,
44,C0,0,52,18,8,A4,A0,0,
52,F0,84,0,0,0,2,8,1,
18,0,4C,70,C,0,0,0,E8,
18,0,4C,70,8,0,0,0,E4,
40,0,4E,43,43,0,0,B,21,
61,0,29,0,D7,A,30,81,2A,
FFFFFFD0,AF,FF,0,0,0,0,1,0,
FFFFFFD4,0,0,0,0,0,0,0,0,
18,0,4C,70,A,0,0,0,E6,
40,0,4F,42,43,0,0,B,21,
44,C0,0,52,18,8,A4,A0,0,
52,F0,94,0,0,0,2,8,1,
18,0,4C,70,C,0,0,0,E8,
40,0,40,42,43,0,0,B,21,
42,85,A6,0,0,0,0,0,0,
FFFFFF82,CA,80,8A,A4,AF,1,20,0,
FFFFFFD3,0,6,C0,F,0,0,48,
FFFFFFC3,3,0,0,0,0,0,0,0,
18,0,4C,70,E,0,0,0,EA,
44,C0,0,52,18,8,A4,A0,0,
56,0,80,0,0,0,0,0,0,
41,86,26,19,28,43,83,A7,0,
18,0,4C,70,0,0,0,0,DC,
42,85,A6,0,0,0,0,0,0,
FFFFFFD0,AF,FF,0,0,0,0,1,FF,
FFFFFFD2,0,0,FF,FF,0,0,0,0,
FFFFFFD1,79,11,0,0,0,0,0,0,
18,0,4C,70,2,0,0,0,DE,
61,0,29,0,D7,B,70,7E,2A,
