,
40,0,40,3B,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
52,F0,44,0,0,0,2,0,3,
D0,7D,FF,0,0,E2,7,FF,0,
56,0,80,0,0,0,0,0,0,
40,0,41,3B,43,0,0,C,21,
18,0,7F,70,C,0,0,0,1B,
40,0,42,3B,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
D1,B9,11,0,0,0,0,0,0,
18,0,7F,70,E,0,0,0,1D,
41,85,26,3C,28,40,83,A7,0,
40,42,2,0,0,0,0,0,0,
D3,0,6,C0,F,70,0,FA,
61,0,29,0,D7,B,E0,85,28,
52,F0,54,0,0,0,2,0,3,
18,0,7F,70,0,0,0,0,F,
70,0,0,0,0,0,F,0,0,
E2,A2,80,0,64,64,60,58,FE,
40,0,43,3B,43,0,0,C,21,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
52,F0,64,0,0,0,2,0,3,
D3,0,6,C0,F,70,0,FB,
72,0,70,0,0,0,0,0,0,
18,0,7F,70,4,0,0,0,13,
40,0,45,3B,43,0,0,C,21,
82,CA,D0,8A,9C,BC,0,20,0,
42,85,A6,0,0,0,0,0,0,
40,0,46,3B,43,0,0,C,21,
18,0,7F,70,6,0,0,0,15,
52,F0,74,0,0,0,2,0,3,
40,0,47,3B,43,0,0,C,21,
D4,0,0,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,8,0,0,0,17,
41,85,26,3C,28,3F,83,A7,0,
40,0,48,3C,43,0,0,C,21,
61,0,29,0,D7,C,0,7D,28,
41,85,26,3C,28,3F,83,A7,0,
18,0,7F,70,A,0,0,0,19,
52,F0,84,0,0,0,2,0,3,
40,0,49,3C,43,0,0,C,21,
70,0,0,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,C,0,0,0,1B,
40,0,4A,3C,43,0,0,C,21,
41,85,26,3C,28,3F,83,A7,0,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,E,0,0,0,1D,
56,0,80,0,0,0,0,0,0,
52,F0,94,0,0,0,2,0,3,
D0,7D,FF,0,0,E2,7,FF,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,0,0,0,0,F,
82,CA,E0,8A,9C,BC,0,20,0,
40,0,4C,3A,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
40,0,4B,3A,43,0,0,C,21,
18,0,7F,70,2,0,0,0,11,
42,40,2,0,0,0,0,0,0,
52,F0,A4,0,0,0,2,0,3,
D3,0,6,C0,F,70,0,FF,
61,0,29,0,D7,D,40,88,28,
18,0,7F,70,4,0,0,0,13,
56,0,80,0,0,0,0,0,0,
40,0,4E,3A,43,0,0,C,21,
D1,BC,11,0,0,0,0,0,0,
70,0,0,0,0,0,1,0,0,
18,0,7F,70,6,0,0,0,15,
41,85,26,3C,28,3F,83,A7,0,
52,F0,B4,0,0,0,2,0,3,
D4,0,0,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,8,0,0,0,17,
40,0,4F,3B,43,0,0,C,21,
3B,0,0,E,6,0,0,38,3,
42,85,A6,0,0,0,0,0,0,
40,0,40,3B,43,0,0,C,21,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
52,F0,C4,0,0,0,2,0,3,
D2,0,0,FF,FF,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,C,0,0,0,1B,
82,CA,F0,8A,9C,BC,0,20,0,
40,0,42,3A,43,0,0,C,21,
61,0,29,0,D7,E,10,71,28,
40,0,41,3B,43,0,0,C,21,
18,0,7F,70,E,0,0,0,1D,
56,0,80,0,0,0,0,0,0,
40,0,43,3A,43,0,0,C,21,
41,85,26,3D,28,3E,83,A7,0,
70,0,0,0,0,0,2,0,0,
18,0,7F,70,0,0,0,0,F,
52,F0,D4,0,0,0,2,0,3,
40,0,44,3A,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
41,85,26,3D,28,3E,83,A7,0,
18,0,7F,70,2,0,0,0,11,
52,F0,E4,0,0,0,2,0,3,
41,85,26,3D,28,3E,83,A7,0,
44,C0,0,51,19,8,A4,A0,0,
18,0,7F,70,4,0,0,0,13,
56,0,80,0,0,0,0,0,0,
40,42,2,0,0,0,0,0,0,
42,85,A6,0,0,0,0,0,0,
40,0,46,3F,43,0,0,C,21,
18,0,7F,70,6,0,0,0,15,
56,0,80,0,0,0,0,0,0,
52,F0,F4,0,0,0,2,0,3,
D1,0,0,0,0,
61,0,29,0,D7,F,80,80,28,
40,0,47,3F,43,0,0,C,21,
18,0,7F,70,8,0,0,0,17,
82,CA,0,8A,9C,BC,0,20,0,
40,0,48,3F,43,0,0,C,21,
70,0,0,0,0,0,3,0,0,
41,85,26,3E,28,3E,83,A7,0,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
D0,7D,FF,0,0,E2,7,0,0,
72,0,90,0,0,0,0,0,0,
18,0,7F,70,C,0,0,0,1B,
52,F0,4,0,0,0,2,0,3,
40,0,4A,3F,43,0,0,C,21,
41,85,26,3F,28,3E,83,A7,0,
D1,B9,11,0,0,0,0,0,0,
18,0,7F,70,E,0,0,0,1D,
42,85,A6,0,0,0,0,0,0,
52,F0,14,0,0,0,2,0,3,
D2,0,0,FF,FF,0,0,0,0,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,0,0,0,0,F,
40,0,4B,3F,43,0,0,C,21,
40,0,4C,3F,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
61,0,29,0,D7,0,40,88,28,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
52,F0,24,0,0,0,2,0,3,
D2,0,0,FF,FF,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
70,0,0,0,0,0,4,0,0,
18,0,7F,70,4,0,0,0,13,
82,CA,10,8A,9C,BC,0,20,0,
41,85,26,3F,28,3E,83,A7,0,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,6,0,0,0,15,
41,85,26,3F,28,3E,83,A7,0,
52,F0,34,0,0,0,2,0,3,
42,85,A6,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,8,0,0,0,17,
42,40,2,0,0,0,0,0,0,
40,0,40,3F,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
40,0,4F,3F,43,0,0,C,21,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
52,F0,44,0,0,0,2,0,3,
41,85,26,3F,28,3E,83,A7,0,
61,0,29,0,D7,1,B0,7A,28,
18,0,7F,70,C,0,0,0,1B,
40,0,41,3E,43,0,0,C,21,
40,0,42,3E,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
70,0,0,0,0,0,5,0,0,
18,0,7F,70,E,0,0,0,1D,
56,0,80,0,0,0,0,0,0,
72,0,A0,0,0,0,0,0,0,
42,85,A6,0,0,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,0,0,0,0,F,
82,CA,20,8A,9C,BC,0,20,0,
40,0,44,40,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,2,0,0,0,11,
41,85,26,3F,28,3E,83,A7,0,
52,F0,64,0,0,0,2,0,3,
D2,0,0,FF,FF,0,0,0,0,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,4,0,0,0,13,
40,0,45,40,43,0,0,C,21,
40,0,46,40,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
61,0,29,0,D7,2,60,85,28,
D1,B9,11,0,0,0,0,0,0,
18,0,7F,70,6,0,0,0,15,
52,F0,74,0,0,0,2,0,3,
D2,0,0,FF,FF,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
70,0,0,0,0,0,6,0,0,
18,0,7F,70,8,0,0,0,17,
40,0,48,40,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
41,85,26,3F,28,3E,83,A7,0,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
40,42,2,0,0,0,0,0,0,
D4,0,0,0,0,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
52,F0,84,0,0,0,2,0,3,
18,0,7F,70,C,0,0,0,1B,
82,CA,30,8A,9C,BC,0,20,0,
42,85,A6,0,0,0,0,0,0,
40,0,49,40,43,0,0,C,21,
18,0,7F,70,E,0,0,0,1D,
52,F0,94,0,0,0,2,0,3,
40,0,4B,40,43,0,0,C,21,
D4,0,0,0,0,0,0,0,0,
61,0,29,0,D7,3,D0,83,28,
18,0,7F,70,0,0,0,0,F,
41,85,26,3F,28,3E,83,A7,0,
40,0,4C,41,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
70,0,0,0,0,0,7,0,0,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
72,0,B0,0,0,0,0,0,0,
42,85,A6,0,0,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,4,0,0,0,13,
41,85,26,40,28,3E,83,A7,0,
40,0,4E,41,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,6,0,0,0,15,
56,0,80,0,0,0,0,0,0,
52,F0,B4,0,0,0,2,0,3,
40,0,4F,40,43,0,0,C,21,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,8,0,0,0,17,
82,CA,40,8A,9C,BC,0,20,0,
40,0,40,40,43,0,0,C,21,
60,7B,1,85,83,49,0,E1,0,
61,0,29,0,D7,4,E0,7B,28,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
52,F0,C4,0,0,0,2,0,3,
D4,0,0,0,0,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
70,0,0,0,0,0,8,0,0,
18,0,7F,70,C,0,0,0,1B,
40,0,42,40,43,0,0,C,21,
D1,B9,11,0,0,0,0,0,0,
41,85,26,40,28,3F,83,A7,0,
18,0,7F,70,E,0,0,0,1D,
42,40,2,0,0,0,0,0,0,
52,F0,D4,0,0,0,2,0,3,
D4,0,0,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,0,0,0,0,F,
40,0,43,43,43,0,0,C,21,
40,0,44,43,43,0,0,C,21,
42,86,A6,0,0,0,0,0,0,
41,86,26,3F,28,3F,83,A7,0,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
52,F0,E4,0,0,0,2,0,3,
D4,0,0,0,0,0,0,0,0,
61,0,29,0,D7,5,10,89,28,
18,0,7F,70,4,0,0,0,13,
82,CA,50,8A,9C,BC,0,20,0,
40,0,46,46,43,0,0,C,21,
C1,1,0,0,0,0,0,0,0,
40,0,45,43,43,0,0,C,21,
70,0,0,0,0,0,9,0,0,
56,0,80,0,0,0,0,0,0,
52,F0,F4,0,0,0,2,0,3,
D4,0,0,0,0,0,0,0,0,
C3,3,0,0,0,0,0,0,0,
18,0,7F,70,8,0,0,0,17,
18,0,7F,70,6,0,0,0,15,
40,0,48,46,43,0,0,C,21,
C6,7,0,0,0,0,0,0,0,
41,86,26,3F,28,3F,83,A7,0,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
52,F0,4,0,0,0,2,0,3,
D3,0,6,C0,F,70,0,15,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,C,0,0,0,1B,
40,0,49,46,43,0,0,C,21,
75,0,0,0,0,0,0,0,10,
61,0,29,0,D7,6,80,7B,28,
40,0,4A,42,43,0,0,C,21,
18,0,7F,70,E,0,0,0,1D,
56,0,80,0,0,0,0,0,0,
52,F0,14,0,0,0,2,0,3,
D4,0,0,0,0,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,0,0,0,0,F,
70,0,0,0,0,0,A,0,0,
82,CA,60,8A,9C,BC,0,20,0,
42,85,A6,0,0,0,0,0,0,
40,0,4B,42,43,0,0,C,21,
18,0,7F,70,2,0,0,0,11,
52,F0,24,0,0,0,2,0,3,
40,0,4D,42,43,0,0,C,21,
D4,0,0,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,4,0,0,0,13,
41,85,26,3E,28,40,83,A7,0,
74,8,0,0,0,0,0,0,0,
42,85,A6,0,0,0,0,0,0,
D1,B9,11,0,0,0,0,0,0,
18,0,7F,70,6,0,0,0,15,
40,0,4E,42,43,0,0,C,21,
52,F0,34,0,0,0,2,0,3,
41,85,26,3D,28,40,83,A7,0,
61,0,29,0,D7,7,0,7D,28,
18,0,7F,70,8,0,0,0,17,
40,0,4F,42,43,0,0,C,21,
40,0,40,42,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,A,0,0,0,19,
70,0,0,0,0,0,B,0,0,
56,0,80,0,0,0,0,0,0,
72,0,D0,0,0,0,0,0,0,
42,85,A6,0,0,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,C,0,0,0,1B,
82,CA,70,8A,9C,BC,0,20,0,
3B,0,0,E,6,0,0,38,8,
42,86,A6,0,0,0,0,0,0,
18,0,7F,70,E,0,0,0,1D,
41,85,26,3D,28,40,83,A7,0,
52,F0,54,0,0,0,2,0,3,
D0,7D,FF,0,0,E2,7,FF,0,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,0,0,0,0,F,
40,0,43,45,43,0,0,C,21,
40,0,44,45,43,0,0,C,21,
42,86,A6,0,0,0,0,0,0,
61,0,29,0,D7,8,40,8A,28,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
52,F0,64,0,0,0,2,0,3,
D1,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
41,86,26,3C,28,40,83,A7,0,
18,0,7F,70,4,0,0,0,13,
70,0,0,0,0,0,C,0,0,
41,86,26,3A,28,41,83,A7,0,
42,86,A6,0,0,0,0,0,0,
18,0,7F,70,6,0,0,0,15,
56,0,80,0,0,0,0,0,0,
C8,9,0,0,0,0,0,0,0,
D0,7D,FF,0,0,E2,7,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,8,0,0,0,17,
82,CA,80,8A,9C,BC,0,20,0,
40,0,48,44,43,0,0,C,21,
42,86,A6,0,0,0,0,0,0,
42,40,2,0,0,0,0,0,0,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
52,F0,84,0,0,0,2,0,3,
D1,0,0,0,0,
61,0,29,0,D7,9,D0,7D,28,
40,0,49,44,43,0,0,C,21,
18,0,7F,70,C,0,0,0,1B,
D1,B9,11,0,0,0,0,0,0,
41,86,26,3A,28,41,83,A7,0,
42,86,A6,0,0,0,0,0,0,
18,0,7F,70,E,0,0,0,1D,
70,1,0,0,0,0,D,0,0,
52,F0,94,0,0,0,2,0,3,
40,0,4B,44,43,0,0,C,21,
56,0,80,0,0,0,0,0,0,
DD,1E,0,0,0,0,0,0,0,
18,0,7F,70,0,0,0,0,F,
40,0,4A,44,43,0,0,C,21,
40,0,4C,44,43,0,0,C,21,
42,86,A6,0,0,0,0,0,0,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
52,F0,A4,0,0,0,2,0,3,
40,0,4D,44,43,0,0,C,21,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,4,0,0,0,13,
82,CA,90,8A,9C,BC,0,20,0,
40,0,4E,44,43,0,0,C,21,
42,86,A6,0,0,0,0,0,0,
61,0,29,0,D7,A,60,8A,28,
18,0,7F,70,6,0,0,0,15,
56,0,80,0,0,0,0,0,0,
40,42,2,0,0,0,0,0,0,
D2,0,0,FF,FF,0,0,0,0,
52,F0,B4,0,0,0,2,0,3,
18,0,7F,70,8,0,0,0,17,
70,0,0,0,0,0,E,0,0,
41,86,26,39,28,41,83,A7,0,
40,0,40,48,43,0,0,C,21,
42,86,A6,0,0,0,0,0,0,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
52,F0,C4,0,0,0,2,0,3,
D2,0,0,FF,FF,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,C,0,0,0,1B,
41,86,26,39,28,42,83,A7,0,
40,0,42,48,43,0,0,C,21,
42,86,A6,0,0,0,0,0,0,
41,86,26,39,28,42,83,A7,0,
18,0,7F,70,E,0,0,0,1D,
52,F0,D4,0,0,0,2,0,3,
40,0,43,47,43,0,0,C,21,
42,86,A6,0,0,0,0,0,0,
61,0,29,0,D7,B,60,72,28,
18,0,7F,70,0,0,0,0,F,
82,CA,A0,8A,9C,BC,0,20,0,
40,0,44,47,43,0,0,C,21,
42,86,A6,0,0,0,0,0,0,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
70,0,0,0,0,0,F,0,0,
D0,7D,FF,0,0,E2,7,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,4,0,0,0,13,
56,0,80,0,0,0,0,0,0,
40,0,46,47,43,0,0,C,21,
41,86,26,39,28,42,83,A7,0,
D1,B9,11,0,0,0,0,0,0,
18,0,7F,70,6,0,0,0,15,
42,86,A6,0,0,0,0,0,0,
52,F0,F4,0,0,0,2,0,3,
D1,0,0,0,0,
56,0,80,0,0,0,0,0,0,
40,0,47,46,43,0,0,C,21,
18,0,7F,70,8,0,0,0,17,
40,0,48,46,43,0,0,C,21,
42,86,A6,0,0,0,0,0,0,
61,0,29,0,D7,C,A0,76,28,
18,0,7F,70,A,0,0,0,19,
42,40,2,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
52,F0,4,0,0,0,2,0,3,
42,86,A6,0,0,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,C,0,0,0,1B,
82,CA,B0,8A,9C,BC,0,20,0,
70,0,0,0,0,0,0,0,0,
42,86,A6,0,0,0,0,0,0,
18,0,7F,70,E,0,0,0,1D,
41,86,26,3A,28,43,83,A7,0,
52,F0,14,0,0,0,2,0,3,
D0,7D,FF,0,0,E2,7,0,0,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,0,0,0,0,F,
40,0,4B,45,43,0,0,C,21,
40,0,4C,45,43,0,0,C,21,
42,86,A6,0,0,0,0,0,0,
41,86,26,3C,28,43,83,A7,0,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
52,F0,24,0,0,0,2,0,3,
D2,0,0,FF,FF,0,0,0,0,
61,0,29,0,D7,D,20,82,28,
18,0,7F,70,4,0,0,0,13,
40,0,4D,45,43,0,0,C,21,
E1,A1,80,0,0,0,70,0,0,
42,86,A6,0,0,0,0,0,0,
40,0,4E,48,43,0,0,C,21,
18,0,7F,70,6,0,0,0,15,
56,0,80,0,0,0,0,0,0,
52,F0,34,0,0,0,2,0,3,
D2,0,0,FF,FF,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,8,0,0,0,17,
82,CA,C0,8A,9C,BC,0,20,0,
40,0,40,48,43,0,0,C,21,
42,86,A6,0,0,0,0,0,0,
70,0,0,0,0,0,1,0,0,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
52,F0,44,0,0,0,2,0,3,
D3,0,6,C0,F,70,0,29,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,C,0,0,0,1B,
40,0,41,44,43,0,0,C,21,
40,42,2,0,0,0,0,0,0,
61,0,29,0,D7,E,B0,7A,28,
D1,B9,11,0,0,0,0,0,0,
18,0,7F,70,E,0,0,0,1D,
52,F0,54,0,0,0,2,0,3,
40,0,43,44,43,0,0,C,21,
D4,0,0,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,0,0,0,0,F,
D0,7D,FF,0,0,E2,7,0,0,
40,0,44,44,43,0,0,C,21,
70,0,0,0,0,0,2,0,0,
41,86,26,3C,28,43,83,A7,0,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
52,F0,64,0,0,0,2,0,3,
D4,0,0,0,0,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,4,0,0,0,13,
82,CA,D0,8A,9C,BC,0,20,0,
40,0,46,45,43,0,0,C,21,
42,86,A6,0,0,0,0,0,0,
40,0,45,45,43,0,0,C,21,
18,0,7F,70,6,0,0,0,15,
56,0,80,0,0,0,0,0,0,
40,0,47,45,43,0,0,C,21,
42,86,A6,0,0,0,0,0,0,
61,0,29,0,D7,F,70,86,28,
18,0,7F,70,8,0,0,0,17,
E2,A2,80,0,64,64,60,58,FE,
40,0,48,45,43,0,0,C,21,
42,86,A6,0,0,0,0,0,0,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
52,F0,84,0,0,0,2,0,3,
D0,7D,FF,0,0,E2,7,0,0,
70,0,0,0,0,0,3,0,0,
18,0,7F,70,C,0,0,0,1B,
52,F0,74,0,0,0,2,0,3,
40,0,4A,45,43,0,0,C,21,
42,86,A6,0,0,0,0,0,0,
41,86,26,3C,28,44,83,A7,0,
18,0,7F,70,E,0,0,0,1D,
56,0,80,0,0,0,0,0,0,
52,F0,94,0,0,0,2,0,3,
D1,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,0,0,0,0,F,
42,40,2,0,0,0,0,0,0,
82,CA,E0,8A,9C,BC,0,20,0,
40,0,4C,46,43,0,0,C,21,
61,0,29,0,D7,0,90,75,28,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
52,F0,A4,0,0,0,2,0,3,
40,0,4D,46,43,0,0,C,21,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,4,0,0,0,13,
40,0,4B,45,43,0,0,C,21,
D1,B9,11,0,0,0,0,0,0,
41,86,26,3B,28,44,83,A7,0,
70,0,0,0,0,0,4,0,0,
18,0,7F,70,6,0,0,0,15,
40,0,4E,46,43,0,0,C,21,
52,F0,B4,0,0,0,2,0,3,
D3,0,6,C0,F,70,0,30,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,8,0,0,0,17,
40,0,4F,46,43,0,0,C,21,
40,0,40,47,43,0,0,C,21,
42,86,A6,0,0,0,0,0,0,
41,86,26,3B,28,44,83,A7,0,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
52,F0,C4,0,0,0,2,0,3,
D3,0,6,C0,F,70,0,31,
61,0,29,0,D7,1,40,81,28,
18,0,7F,70,C,0,0,0,1B,
82,CA,F0,8A,9C,BC,0,20,0,
40,0,42,47,43,0,0,C,21,
42,86,A6,0,0,0,0,0,0,
40,0,41,47,43,0,0,C,21,
18,0,7F,70,E,0,0,0,1D,
56,0,80,0,0,0,0,0,0,
72,0,20,0,0,0,0,0,0,
42,86,A6,0,0,0,0,0,0,
70,0,0,0,0,0,5,0,0,
18,0,7F,70,0,0,0,0,F,
52,F0,D4,0,0,0,2,0,3,
3B,0,0,E,6,0,0,38,D,
42,86,A6,0,0,0,0,0,0,
40,0,44,43,43,0,0,C,21,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
40,42,2,0,0,0,0,0,0,
D3,0,6,C0,F,70,0,33,
44,C0,0,52,19,8,A4,A0,0,
52,F0,E4,0,0,0,2,0,3,
18,0,7F,70,4,0,0,0,13,
40,0,46,43,43,0,0,C,21,
61,0,29,0,D7,2,20,89,28,
40,0,45,43,43,0,0,C,21,
18,0,7F,70,6,0,0,0,15,
56,0,80,0,0,0,0,0,0,
52,F0,F4,0,0,0,2,0,3,
D4,0,0,0,0,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,8,0,0,0,17,
82,CA,0,8A,9C,BC,0,20,0,
40,0,48,40,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
70,0,0,0,0,0,6,0,0,
18,0,7F,70,A,0,0,0,19,
40,0,47,40,43,0,0,C,21,
52,F0,4,0,0,0,2,0,3,
41,85,26,3B,28,44,83,A7,0,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,C,0,0,0,1B,
40,0,49,40,43,0,0,C,21,
40,0,4A,40,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
D1,B9,11,0,0,0,0,0,0,
18,0,7F,70,E,0,0,0,1D,
52,F0,14,0,0,0,2,0,3,
40,0,4B,41,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
61,0,29,0,D7,3,90,7C,28,
18,0,7F,70,0,0,0,0,F,
41,85,26,3B,28,44,83,A7,0,
40,0,4C,41,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
52,F0,24,0,0,0,2,0,3,
D0,7D,FF,0,0,E2,7,FF,0,
44,C0,0,52,19,8,A4,A0,0,
70,0,0,0,0,0,7,0,0,
18,0,7F,70,4,0,0,0,13,
82,CA,10,8A,9C,BC,0,20,0,
41,85,26,3A,28,44,83,A7,0,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,6,0,0,0,15,
42,40,2,0,0,0,0,0,0,
52,F0,34,0,0,0,2,0,3,
D3,0,6,C0,F,70,0,38,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,8,0,0,0,17,
41,85,26,3A,28,44,83,A7,0,
40,0,40,42,43,0,0,C,21,
61,0,29,0,D7,4,10,84,28,
41,85,26,39,28,43,83,A7,0,
18,0,7F,70,A,0,0,0,19,
52,F0,44,0,0,0,2,0,3,
40,0,41,42,43,0,0,C,21,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,C,0,0,0,1B,
56,0,80,0,0,0,0,0,0,
40,0,42,42,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
70,0,0,0,0,0,8,0,0,
18,0,7F,70,E,0,0,0,1D,
56,0,80,0,0,0,0,0,0,
52,F0,54,0,0,0,2,0,3,
40,0,43,42,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,0,0,0,0,F,
82,CA,20,8A,9C,BC,0,20,0,
40,0,44,42,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
52,F0,64,0,0,0,2,0,3,
D0,7D,FF,0,0,E2,7,FF,0,
61,0,29,0,D7,5,80,75,28,
18,0,7F,70,4,0,0,0,13,
41,85,26,39,28,43,83,A7,0,
D1,B9,11,0,0,0,0,0,0,
42,85,A6,0,0,0,0,0,0,
40,0,46,3E,43,0,0,C,21,
18,0,7F,70,6,0,0,0,15,
52,F0,74,0,0,0,2,0,3,
72,0,40,0,0,0,0,0,0,
D3,0,6,C0,F,70,0,3C,
56,0,80,0,0,0,0,0,0,
70,0,0,0,0,0,9,0,0,
18,0,7F,70,8,0,0,0,17,
40,42,2,0,0,0,0,0,0,
42,85,A6,0,0,0,0,0,0,
40,0,47,3E,43,0,0,C,21,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
52,F0,84,0,0,0,2,0,3,
D0,7D,FF,0,0,E2,7,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,C,0,0,0,1B,
82,CA,30,8A,9C,BC,0,20,0,
40,0,4A,40,43,0,0,C,21,
60,72,1,85,83,48,0,E1,0,
61,0,29,0,D7,6,50,7C,28,
18,0,7F,70,E,0,0,0,1D,
56,0,80,0,0,0,0,0,0,
52,F0,94,0,0,0,2,0,3,
D4,0,0,0,0,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,0,0,0,0,F,
40,0,49,40,43,0,0,C,21,
40,0,4C,40,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
