19:23:16.240364,0,
19:23:18.183040,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.183888,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.187515,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.191224,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.194854,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.195715,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.199299,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.202984,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.203825,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.207465,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.211115,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.214748,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.215621,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.220536,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.224276,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.225182,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.228626,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.232274,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.233135,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.236724,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.240433,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.244093,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.244948,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.248553,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.252211,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.253056,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.256691,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.260450,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.264033,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.264959,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.268516,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.273676,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.274641,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.277862,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.281544,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.282402,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.285996,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.289690,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.293411,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.294293,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.297805,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.301467,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.302311,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.305930,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.309607,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.310459,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.314050,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.317724,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.321394,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.322265,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.327229,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.330782,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.331631,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.335225,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.338909,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.342611,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.343468,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.347034,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.350713,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.351566,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.355147,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.358938,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.359828,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.363288,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.366981,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.370632,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.371481,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.375081,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.380028,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.380871,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.384467,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.388165,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.391896,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.392789,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.396277,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.399965,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.400809,135.00,0.00,0.00,0.00,0.00,0.00,
19:23:18.404403,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.408121,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.411836,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.412735,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.416383,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.420124,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.423935,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.424850,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.428379,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.433349,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.437064,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.437991,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.441626,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.445346,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.449037,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.449980,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.453718,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.457496,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.461191,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.462135,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.465622,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.469312,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.470207,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.473859,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.477597,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.481315,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.482229,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.485817,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.490904,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.494564,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.495473,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.499083,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.502802,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.506535,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.507459,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.511067,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.514783,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.518528,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.519427,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.523089,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.526797,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.530503,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.531395,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.535032,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.538775,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.543744,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.544632,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.548273,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.551991,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.555739,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.556652,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.560298,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.563998,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.567711,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.568599,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.572240,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.575971,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.579716,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.580630,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.584224,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.587962,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.591746,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.592660,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.597520,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.601220,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.604904,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.605806,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.609472,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.613182,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.616906,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.617848,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.621457,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.625233,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.628911,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.629815,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.633440,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.637193,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.640885,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.641807,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.645406,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.650402,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.654115,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.655045,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.658959,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.662412,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.666096,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.666995,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.670663,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.674376,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.678101,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.679001,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.682622,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.686350,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.690141,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.691080,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.694631,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.698365,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.699256,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.704125,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.707860,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.711586,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.712484,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.716120,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.719858,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.723642,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.724563,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.728122,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.731831,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.735566,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.736460,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.740144,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.743814,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.747554,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.748443,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.752075,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.757229,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.760816,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.761747,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.765310,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.769061,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.772773,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.773661,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.777445,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.781039,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.784753,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.785668,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.789344,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.793055,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.796758,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.797789,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.801292,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.805001,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.809994,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.810881,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.814523,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.818266,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.822011,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.822932,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.826537,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.830247,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.833958,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.834857,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.838513,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.842214,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.845935,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.846845,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.850492,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.854212,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.857997,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.858915,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.863717,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.867473,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.871166,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.872068,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.875710,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.879434,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.883142,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.884041,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.887718,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.891477,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.895161,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.896065,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.899685,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.903401,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.907144,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.908050,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.911673,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.916652,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.920340,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.921277,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.924952,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.928657,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.932336,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.933254,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.936900,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.940621,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.941518,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.945170,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.948893,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.952613,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.953527,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.957303,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.963024,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.964649,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.965545,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.969160,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.974111,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.977833,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.978741,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.982439,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.986111,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.989912,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.990848,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.994378,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:18.998084,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.001806,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.002705,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.006335,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.010088,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.013802,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.014690,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.018337,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.022110,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.027047,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.027973,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.031570,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.035306,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.039022,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.039910,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.043545,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.047309,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.051014,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.051903,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.055605,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.059287,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.063024,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.063913,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.067557,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.071268,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.074962,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.075857,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.080765,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.084491,135.00,102.00,0.00,0.00,0.00,0.00,
19:23:19.088297,135.00,102.00,0.00,0.00,0.00,0.00,
